timestamp,model,total_questions,cpu_time_total,cpu_time_avg,latency_total,latency_avg,search_count,no_search_count,avg_confidence,errors,discrepancies_total,avg_delta_conf,avg_abs_delta_conf,options_json,domains_json
1757135935.2180119,phi4-mini:3.8b,60,1.593750,0.026562,156.056727,2.600945,40,20,0.954167,0,29,0.096207,0.105172,"{""format"": ""json"", ""temperature"": 0.65, ""top_p"": 0.21, ""top_k"": 20, ""repeat_penalty"": 1.1, ""num_thread"": 6, ""num_predict"": 22, ""raw"": true}","{""general"": {""domain"": ""general"", ""total"": 15, ""search"": 14, ""no_search"": 1, ""avg_confidence"": 0.9533333333333331, ""discrepancies"": 4, ""discrepancies_pct"": 0.26666666666666666, ""avg_delta_conf"": 0.13749999999999996}, ""mental_health"": {""domain"": ""mental_health"", ""total"": 15, ""search"": 11, ""no_search"": 4, ""avg_confidence"": 0.9366666666666664, ""discrepancies"": 11, ""discrepancies_pct"": 0.7333333333333333, ""avg_delta_conf"": 0.08909090909090908}, ""programming"": {""domain"": ""programming"", ""total"": 15, ""search"": 12, ""no_search"": 3, ""avg_confidence"": 0.9366666666666663, ""discrepancies"": 11, ""discrepancies_pct"": 0.7333333333333333, ""avg_delta_conf"": 0.1227272727272727}, ""math"": {""domain"": ""math"", ""total"": 15, ""search"": 3, ""no_search"": 12, ""avg_confidence"": 0.99, ""discrepancies"": 3, ""discrepancies_pct"": 0.2, ""avg_delta_conf"": -0.030000000000000027}}"
1757135975.0279553,granite3.1-moe:1b,60,1.640625,0.027344,37.946876,0.632448,14,46,0.931500,0,27,0.074444,0.078148,"{""format"": ""json"", ""temperature"": 0.65, ""top_p"": 0.21, ""top_k"": 20, ""repeat_penalty"": 1.1, ""num_thread"": 6, ""num_predict"": 22, ""raw"": true}","{""general"": {""domain"": ""general"", ""total"": 15, ""search"": 0, ""no_search"": 15, ""avg_confidence"": 0.9519999999999998, ""discrepancies"": 12, ""discrepancies_pct"": 0.8, ""avg_delta_conf"": 0.054999999999999945}, ""mental_health"": {""domain"": ""mental_health"", ""total"": 15, ""search"": 5, ""no_search"": 10, ""avg_confidence"": 0.9453333333333332, ""discrepancies"": 5, ""discrepancies_pct"": 0.3333333333333333, ""avg_delta_conf"": 0.10399999999999998}, ""programming"": {""domain"": ""programming"", ""total"": 15, ""search"": 6, ""no_search"": 9, ""avg_confidence"": 0.9153333333333331, ""discrepancies"": 7, ""discrepancies_pct"": 0.4666666666666667, ""avg_delta_conf"": 0.12285714285714282}, ""math"": {""domain"": ""math"", ""total"": 15, ""search"": 3, ""no_search"": 12, ""avg_confidence"": 0.9133333333333333, ""discrepancies"": 3, ""discrepancies_pct"": 0.2, ""avg_delta_conf"": -0.010000000000000009}}"
1757136060.945638,falcon3:1b,60,1.609375,0.026823,84.221808,1.403697,33,27,0.957000,0,36,0.081667,0.095000,"{""format"": ""json"", ""temperature"": 0.65, ""top_p"": 0.21, ""top_k"": 20, ""repeat_penalty"": 1.1, ""num_thread"": 6, ""num_predict"": 22, ""raw"": true}","{""general"": {""domain"": ""general"", ""total"": 15, ""search"": 6, ""no_search"": 9, ""avg_confidence"": 0.9153333333333332, ""discrepancies"": 8, ""discrepancies_pct"": 0.5333333333333333, ""avg_delta_conf"": 0.04374999999999998}, ""mental_health"": {""domain"": ""mental_health"", ""total"": 15, ""search"": 12, ""no_search"": 3, ""avg_confidence"": 0.9493333333333335, ""discrepancies"": 12, ""discrepancies_pct"": 0.8, ""avg_delta_conf"": 0.12416666666666669}, ""programming"": {""domain"": ""programming"", ""total"": 15, ""search"": 6, ""no_search"": 9, ""avg_confidence"": 0.9920000000000002, ""discrepancies"": 7, ""discrepancies_pct"": 0.4666666666666667, ""avg_delta_conf"": 0.16857142857142854}, ""math"": {""domain"": ""math"", ""total"": 15, ""search"": 9, ""no_search"": 6, ""avg_confidence"": 0.9713333333333336, ""discrepancies"": 9, ""discrepancies_pct"": 0.6, ""avg_delta_conf"": -0.008888888888888884}}"
1757136186.3819444,granite3.3:2b,60,1.765625,0.029427,123.936799,2.065613,20,40,0.937667,0,17,0.078235,0.085294,"{""format"": ""json"", ""temperature"": 0.65, ""top_p"": 0.21, ""top_k"": 20, ""repeat_penalty"": 1.1, ""num_thread"": 6, ""num_predict"": 22, ""raw"": true}","{""general"": {""domain"": ""general"", ""total"": 15, ""search"": 7, ""no_search"": 8, ""avg_confidence"": 0.9586666666666664, ""discrepancies"": 5, ""discrepancies_pct"": 0.3333333333333333, ""avg_delta_conf"": 0.08599999999999997}, ""mental_health"": {""domain"": ""mental_health"", ""total"": 15, ""search"": 5, ""no_search"": 10, ""avg_confidence"": 0.8533333333333333, ""discrepancies"": 5, ""discrepancies_pct"": 0.3333333333333333, ""avg_delta_conf"": 0.07000000000000002}, ""programming"": {""domain"": ""programming"", ""total"": 15, ""search"": 8, ""no_search"": 7, ""avg_confidence"": 0.9439999999999997, ""discrepancies"": 7, ""discrepancies_pct"": 0.4666666666666667, ""avg_delta_conf"": 0.07857142857142854}, ""math"": {""domain"": ""math"", ""total"": 15, ""search"": 0, ""no_search"": 15, ""avg_confidence"": 0.9946666666666668, ""discrepancies"": 0, ""discrepancies_pct"": 0.0, ""avg_delta_conf"": 0.0}}"
1757136225.4768035,qwen2.5:0.5b-instruct,60,1.703125,0.028385,37.610347,0.626839,14,46,0.958000,0,27,0.060741,0.080000,"{""format"": ""json"", ""temperature"": 0.65, ""top_p"": 0.21, ""top_k"": 20, ""repeat_penalty"": 1.1, ""num_thread"": 6, ""num_predict"": 22, ""raw"": true}","{""general"": {""domain"": ""general"", ""total"": 15, ""search"": 0, ""no_search"": 15, ""avg_confidence"": 0.9499999999999998, ""discrepancies"": 12, ""discrepancies_pct"": 0.8, ""avg_delta_conf"": 0.03999999999999998}, ""mental_health"": {""domain"": ""mental_health"", ""total"": 15, ""search"": 3, ""no_search"": 12, ""avg_confidence"": 0.9773333333333334, ""discrepancies"": 3, ""discrepancies_pct"": 0.2, ""avg_delta_conf"": 0.16666666666666666}, ""programming"": {""domain"": ""programming"", ""total"": 15, ""search"": 4, ""no_search"": 11, ""avg_confidence"": 0.9093333333333333, ""discrepancies"": 5, ""discrepancies_pct"": 0.3333333333333333, ""avg_delta_conf"": 0.118}, ""math"": {""domain"": ""math"", ""total"": 15, ""search"": 7, ""no_search"": 8, ""avg_confidence"": 0.9953333333333334, ""discrepancies"": 7, ""discrepancies_pct"": 0.4666666666666667, ""avg_delta_conf"": 0.010000000000000009}}"
1757136298.1185257,llama3.2:1b,60,1.656250,0.027604,70.510772,1.175180,12,48,0.665333,0,21,-0.176190,0.204762,"{""format"": ""json"", ""temperature"": 0.65, ""top_p"": 0.21, ""top_k"": 20, ""repeat_penalty"": 1.1, ""num_thread"": 6, ""num_predict"": 22, ""raw"": true}","{""general"": {""domain"": ""general"", ""total"": 15, ""search"": 2, ""no_search"": 13, ""avg_confidence"": 0.526, ""discrepancies"": 10, ""discrepancies_pct"": 0.6666666666666666, ""avg_delta_conf"": -0.276}, ""mental_health"": {""domain"": ""mental_health"", ""total"": 15, ""search"": 1, ""no_search"": 14, ""avg_confidence"": 0.5573333333333333, ""discrepancies"": 1, ""discrepancies_pct"": 0.06666666666666667, ""avg_delta_conf"": -0.030000000000000027}, ""programming"": {""domain"": ""programming"", ""total"": 15, ""search"": 6, ""no_search"": 9, ""avg_confidence"": 0.7113333333333334, ""discrepancies"": 7, ""discrepancies_pct"": 0.4666666666666667, ""avg_delta_conf"": -0.06999999999999999}, ""math"": {""domain"": ""math"", ""total"": 15, ""search"": 3, ""no_search"": 12, ""avg_confidence"": 0.8666666666666667, ""discrepancies"": 3, ""discrepancies_pct"": 0.2, ""avg_delta_conf"": -0.14}}"
1757136463.6821353,phi4-mini:3.8b,60,1.828125,0.030469,162.783223,2.713054,40,20,0.954167,0,29,0.096207,0.105172,"{""format"": ""json"", ""temperature"": 0.86, ""top_p"": 0.14, ""top_k"": 28, ""repeat_penalty"": 1.1, ""num_thread"": 6, ""num_predict"": 22, ""raw"": true}","{""general"": {""domain"": ""general"", ""total"": 15, ""search"": 14, ""no_search"": 1, ""avg_confidence"": 0.9533333333333331, ""discrepancies"": 4, ""discrepancies_pct"": 0.26666666666666666, ""avg_delta_conf"": 0.13749999999999996}, ""mental_health"": {""domain"": ""mental_health"", ""total"": 15, ""search"": 11, ""no_search"": 4, ""avg_confidence"": 0.9366666666666664, ""discrepancies"": 11, ""discrepancies_pct"": 0.7333333333333333, ""avg_delta_conf"": 0.08909090909090908}, ""programming"": {""domain"": ""programming"", ""total"": 15, ""search"": 12, ""no_search"": 3, ""avg_confidence"": 0.9366666666666663, ""discrepancies"": 11, ""discrepancies_pct"": 0.7333333333333333, ""avg_delta_conf"": 0.1227272727272727}, ""math"": {""domain"": ""math"", ""total"": 15, ""search"": 3, ""no_search"": 12, ""avg_confidence"": 0.99, ""discrepancies"": 3, ""discrepancies_pct"": 0.2, ""avg_delta_conf"": -0.030000000000000027}}"
1757136503.5023885,granite3.1-moe:1b,60,1.468750,0.024479,38.118462,0.635308,14,46,0.931500,0,27,0.074444,0.078148,"{""format"": ""json"", ""temperature"": 0.86, ""top_p"": 0.14, ""top_k"": 28, ""repeat_penalty"": 1.1, ""num_thread"": 6, ""num_predict"": 22, ""raw"": true}","{""general"": {""domain"": ""general"", ""total"": 15, ""search"": 0, ""no_search"": 15, ""avg_confidence"": 0.9519999999999998, ""discrepancies"": 12, ""discrepancies_pct"": 0.8, ""avg_delta_conf"": 0.054999999999999945}, ""mental_health"": {""domain"": ""mental_health"", ""total"": 15, ""search"": 5, ""no_search"": 10, ""avg_confidence"": 0.9453333333333332, ""discrepancies"": 5, ""discrepancies_pct"": 0.3333333333333333, ""avg_delta_conf"": 0.10399999999999998}, ""programming"": {""domain"": ""programming"", ""total"": 15, ""search"": 6, ""no_search"": 9, ""avg_confidence"": 0.9153333333333331, ""discrepancies"": 7, ""discrepancies_pct"": 0.4666666666666667, ""avg_delta_conf"": 0.12285714285714282}, ""math"": {""domain"": ""math"", ""total"": 15, ""search"": 3, ""no_search"": 12, ""avg_confidence"": 0.9133333333333333, ""discrepancies"": 3, ""discrepancies_pct"": 0.2, ""avg_delta_conf"": -0.010000000000000009}}"
1757136588.977628,falcon3:1b,60,1.687500,0.028125,83.440295,1.390672,33,27,0.957000,0,36,0.081667,0.095000,"{""format"": ""json"", ""temperature"": 0.86, ""top_p"": 0.14, ""top_k"": 28, ""repeat_penalty"": 1.1, ""num_thread"": 6, ""num_predict"": 22, ""raw"": true}","{""general"": {""domain"": ""general"", ""total"": 15, ""search"": 6, ""no_search"": 9, ""avg_confidence"": 0.9153333333333332, ""discrepancies"": 8, ""discrepancies_pct"": 0.5333333333333333, ""avg_delta_conf"": 0.04374999999999998}, ""mental_health"": {""domain"": ""mental_health"", ""total"": 15, ""search"": 12, ""no_search"": 3, ""avg_confidence"": 0.9493333333333335, ""discrepancies"": 12, ""discrepancies_pct"": 0.8, ""avg_delta_conf"": 0.12416666666666669}, ""programming"": {""domain"": ""programming"", ""total"": 15, ""search"": 6, ""no_search"": 9, ""avg_confidence"": 0.9920000000000002, ""discrepancies"": 7, ""discrepancies_pct"": 0.4666666666666667, ""avg_delta_conf"": 0.16857142857142854}, ""math"": {""domain"": ""math"", ""total"": 15, ""search"": 9, ""no_search"": 6, ""avg_confidence"": 0.9713333333333336, ""discrepancies"": 9, ""discrepancies_pct"": 0.6, ""avg_delta_conf"": -0.008888888888888884}}"
1757136714.0681543,granite3.3:2b,60,1.781250,0.029687,123.567440,2.059457,20,40,0.937667,0,17,0.078235,0.085294,"{""format"": ""json"", ""temperature"": 0.86, ""top_p"": 0.14, ""top_k"": 28, ""repeat_penalty"": 1.1, ""num_thread"": 6, ""num_predict"": 22, ""raw"": true}","{""general"": {""domain"": ""general"", ""total"": 15, ""search"": 7, ""no_search"": 8, ""avg_confidence"": 0.9586666666666664, ""discrepancies"": 5, ""discrepancies_pct"": 0.3333333333333333, ""avg_delta_conf"": 0.08599999999999997}, ""mental_health"": {""domain"": ""mental_health"", ""total"": 15, ""search"": 5, ""no_search"": 10, ""avg_confidence"": 0.8533333333333333, ""discrepancies"": 5, ""discrepancies_pct"": 0.3333333333333333, ""avg_delta_conf"": 0.07000000000000002}, ""programming"": {""domain"": ""programming"", ""total"": 15, ""search"": 8, ""no_search"": 7, ""avg_confidence"": 0.9439999999999997, ""discrepancies"": 7, ""discrepancies_pct"": 0.4666666666666667, ""avg_delta_conf"": 0.07857142857142854}, ""math"": {""domain"": ""math"", ""total"": 15, ""search"": 0, ""no_search"": 15, ""avg_confidence"": 0.9946666666666668, ""discrepancies"": 0, ""discrepancies_pct"": 0.0, ""avg_delta_conf"": 0.0}}"
1757136753.4127798,qwen2.5:0.5b-instruct,60,1.656250,0.027604,37.455636,0.624261,14,46,0.958000,0,27,0.060741,0.080000,"{""format"": ""json"", ""temperature"": 0.86, ""top_p"": 0.14, ""top_k"": 28, ""repeat_penalty"": 1.1, ""num_thread"": 6, ""num_predict"": 22, ""raw"": true}","{""general"": {""domain"": ""general"", ""total"": 15, ""search"": 0, ""no_search"": 15, ""avg_confidence"": 0.9499999999999998, ""discrepancies"": 12, ""discrepancies_pct"": 0.8, ""avg_delta_conf"": 0.03999999999999998}, ""mental_health"": {""domain"": ""mental_health"", ""total"": 15, ""search"": 3, ""no_search"": 12, ""avg_confidence"": 0.9773333333333334, ""discrepancies"": 3, ""discrepancies_pct"": 0.2, ""avg_delta_conf"": 0.16666666666666666}, ""programming"": {""domain"": ""programming"", ""total"": 15, ""search"": 4, ""no_search"": 11, ""avg_confidence"": 0.9093333333333333, ""discrepancies"": 5, ""discrepancies_pct"": 0.3333333333333333, ""avg_delta_conf"": 0.118}, ""math"": {""domain"": ""math"", ""total"": 15, ""search"": 7, ""no_search"": 8, ""avg_confidence"": 0.9953333333333334, ""discrepancies"": 7, ""discrepancies_pct"": 0.4666666666666667, ""avg_delta_conf"": 0.010000000000000009}}"
1757136824.6329114,llama3.2:1b,60,1.718750,0.028646,69.384266,1.156404,12,48,0.671167,0,21,-0.152857,0.180476,"{""format"": ""json"", ""temperature"": 0.86, ""top_p"": 0.14, ""top_k"": 28, ""repeat_penalty"": 1.1, ""num_thread"": 6, ""num_predict"": 22, ""raw"": true}","{""general"": {""domain"": ""general"", ""total"": 15, ""search"": 2, ""no_search"": 13, ""avg_confidence"": 0.5553333333333332, ""discrepancies"": 10, ""discrepancies_pct"": 0.6666666666666666, ""avg_delta_conf"": -0.23400000000000004}, ""mental_health"": {""domain"": ""mental_health"", ""total"": 15, ""search"": 1, ""no_search"": 14, ""avg_confidence"": 0.5373333333333333, ""discrepancies"": 1, ""discrepancies_pct"": 0.06666666666666667, ""avg_delta_conf"": -0.030000000000000027}, ""programming"": {""domain"": ""programming"", ""total"": 15, ""search"": 6, ""no_search"": 9, ""avg_confidence"": 0.7066666666666667, ""discrepancies"": 7, ""discrepancies_pct"": 0.4666666666666667, ""avg_delta_conf"": -0.07285714285714287}, ""math"": {""domain"": ""math"", ""total"": 15, ""search"": 3, ""no_search"": 12, ""avg_confidence"": 0.8853333333333333, ""discrepancies"": 3, ""discrepancies_pct"": 0.2, ""avg_delta_conf"": -0.10999999999999999}}"
